material_id,formula,work_function_eV,E_ads_DFT_eV,band_gap,formation_energy,energy_hull,bulk_modulus,shear_modulus,young_modulus,data_source,calculation_method,chemical_family,chemsys_type,mean_atomic_mass,mean_electronegativity,mean_atomic_radius,mean_valence_electrons,li_atomic_fraction,n_elements,pugh_ratio,poisson_ratio,cauchy_pressure,hardness_gpa,vol_expansion_resist,electronic_class,split,band_gap_pred,formation_energy_pred,energy_hull_pred,E_ads_DFT_eV_pred,bulk_modulus_pred,shear_modulus_pred,young_modulus_pred,Anode_Composite_Score
1444,Au2S,4.78047,-2.91833,2.149,-0.04796,0.7992,74.27,5.02,14.728168371153927,DFT_training_benchmark,DFT,Chalcogenides,Binary,141.99937933333334,2.553333333333333,1.2333333333333334,12.666666666666666,0.0,2,14.794820717131474,0.4669490409515867,98.855,0.7580199999999999,25.314427256681096,Semiconductor,Val,2.246554512712236,-0.030832500469583687,0.7142067971048588,-2.9681584374812466,72.74149617035162,5.378817420068677,16.849538374892745,0.33388501529655656
6576,VPbClO3,5.09856,-2.88093,2.0,-2.01368,1.8709,47.91,25.97,65.98706128461991,DFT_training_benchmark,DFT,Oxyhalides,Quaternary,56.93211666666667,2.9066666666666663,0.9916666666666668,14.0,0.0,4,1.844820947246823,0.270447849145551,6.939999999999998,3.92147,18.855552698093447,Semiconductor,Test,1.9157070780236813,-2.1619589412074873,2.0045005446430495,-3.048837600453366,48.02638227919911,26.28412960348045,63.851419572572496,0.3630790825025494
7051,Mg2SiO4,4.65941,-2.84704,4.021,-2.66738,1.4231,193.24,116.73,291.4956519491708,DFT_training_benchmark,DFT,Oxides,Ternary,20.099014285714283,2.611428571428571,0.9285714285714284,11.714285714285714,0.0,3,1.6554441874411034,0.2485892741761791,-1.964999999999975,17.62623,77.38333067863404,Insulator,Train,4.002434102333618,-2.6535255259319057,1.4785163885774055,-2.670214738037525,194.30771873691825,116.76871125943732,294.3438451290706,0.5055473569655171
3274,C,5.04758,-2.83021,3.536,0.23802,0.2419,419.28,475.47,1035.1267542447686,DFT_training_benchmark,DFT,Carbides,Unary,12.0107,2.55,0.7,14.0,0.0,1,0.8818221969840367,0.0885300379043563,-559.7550000000002,71.79597,192.5899981394549,Insulator,Train,3.425366502599397,0.26884539037830696,0.28558838719365087,-2.8270362803225444,422.6001278216253,476.19992158125956,1036.0399078385994,0.680537860941794
7091,TmAgP2Se6,4.59889,-2.81675,1.667,-0.54342,1.7876,29.24,14.51,37.35157585835859,DFT_training_benchmark,DFT,Chalcogenides,Quaternary,81.2509934,2.286,1.225,14.0,0.0,4,2.0151619572708475,0.2870977208255894,7.585000000000001,2.19101,11.358885847816168,Semiconductor,Val,1.547379337591933,-0.6141285948960906,1.8315841856484996,-2.8797252957193327,27.60794752366481,13.376504671350341,30.53072734087105,0.32897970824944267
4455,TlPd2Se3,4.82107,-2.80873,0.0,-0.38275,1.2045,39.37,19.32,49.811944990176826,DFT_training_benchmark,DFT,Chalcogenides,Ternary,109.01721666666668,2.2783333333333333,1.3583333333333332,13.5,0.0,3,2.0377846790890266,0.2891290111329404,10.754999999999995,2.91732,15.269996934470846,Metal,Train,0.08125258223941981,-0.37045199152435776,1.2036427259007159,-2.78947180803392,38.50640020706121,17.685560076655143,56.775718396162105,0.4332687885700258
6941,TePb,4.67154,-2.80693,1.013,-0.41685,0.1779,41.38,30.03,72.54182136602451,DFT_training_benchmark,DFT,Chalcogenides,Binary,167.39999999999998,2.215,1.6,15.0,0.0,2,1.377955377955378,0.2078225335668418,-13.004999999999995,4.53453,17.12999763860387,Semiconductor,Train,1.1486240028570822,-0.41219330252432,0.11509219399599178,-2.8170395244721744,38.24795610949662,30.441275035705132,80.62327089495436,0.43406663703950354
6974,Sb2TeSe2,4.48233,-2.80479,0.4,-0.23647,1.4255,36.62,23.21,57.48517171413542,DFT_training_benchmark,DFT,Chalcogenides,Ternary,105.808,2.26,1.3199999999999998,15.6,0.0,3,1.5777682033606202,0.2383707822950326,-3.095000000000013,3.50471,14.785552983491744,Semimetal,Train,0.39279898784196665,-0.3279076238264499,1.430806319073561,-2.82467726395799,35.19826156775644,21.155417167008434,54.72762260695568,0.3899121222367937
3523,GaTeCl,4.45696,-2.80039,0.0,-0.31173,0.1342,14.89,1.53,4.437993506493505,DFT_training_benchmark,DFT,Halides,Ternary,77.592,2.3566666666666665,1.2333333333333332,15.333333333333332,0.0,3,9.73202614379085,0.4503246753246753,18.51,0.2310299999999999,5.133321766570655,Metal,Train,0.10035328978920242,-0.2831070111721373,0.08679868019415218,-2.745114996996092,16.097361577743527,2.387330787000391,2.6933364867815768,0.486041189359545
6283,Na2I,4.54108,-2.78119,0.0,-0.53526,0.1402,9.54,1.45,4.140239441303624,DFT_training_benchmark,DFT,Halides,Binary,57.628002853333335,1.5066666666666668,1.6666666666666663,6.333333333333333,0.0,2,6.579310344827586,0.4276687728633189,10.685,0.2189499999999999,3.341103041280638,Metal,Train,0.036163602504763415,-0.4903972378905412,0.20845838133924258,-2.713014306095743,11.962363573265126,-2.125425568899465,5.426633699565697,0.4886155626272098
6978,Si,4.9752,-2.75656,0.0,0.16663,0.1714,81.6,65.34,154.72269297736509,DFT_training_benchmark,DFT,Semimetals,Unary,28.0855,1.9,1.1,14.0,0.0,1,1.248852157943067,0.1839814277423098,-40.95000000000003,9.86634,34.45999777278968,Metal,Train,-0.06451197546051243,0.2532740994540222,0.1611059832948503,-2.8043051032849475,78.6490709626316,67.50122683838386,156.2277485323067,0.5176019832953231
1877,HgF2,3.93091,-2.73406,0.862,-1.39914,0.0,97.63,19.52,54.9010543836625,DFT_training_benchmark,DFT,Halides,Binary,79.52893546666667,3.32,0.8333333333333333,15.333333333333332,0.0,2,5.001536885245901,0.4062770077782401,97.645,2.94752,34.71221589953565,Semiconductor,Train,0.8981395605508414,-1.3148358358372079,-0.05778480377547581,-2.785883641658021,100.4127389443381,20.512454713067388,57.864503610690235,0.5106260009216997
1887,B2S,5.2528,-2.72482,0.0,0.45373,3.3598,101.08,9.45,27.49321692411014,DFT_training_benchmark,DFT,Chalcogenides,Binary,17.895666666666667,2.22,0.8999999999999999,14.0,0.0,2,10.696296296296296,0.4546675621222297,127.995,1.42695,34.743320696281515,Metal,Test,0.2099154290840409,0.3280209602317127,3.3639148585534997,-2.73001368581797,108.71194169633566,10.373373708611025,38.4716744983063,0.3895776279102309
7134,SbCl5,4.95033,-2.6938,1.261,-0.59178,0.2907,11.39,5.29,13.74247085656361,DFT_training_benchmark,DFT,Halides,Binary,49.837500000000006,2.9750000000000005,1.075,16.666666666666668,0.0,2,2.153119092627599,0.2989102889001521,3.860000000000001,0.79879,4.3844412540128985,Semiconductor,Train,1.2574173960890047,-0.6668060031932098,0.31960520179929375,-2.9009729048262027,12.712991690315842,7.353651066285579,12.946208332840389,0.38817723149565264
6186,SnSe2,5.18567,-2.66642,0.471,-0.33426,0.8348,37.68,20.75,52.595410718289855,DFT_training_benchmark,DFT,Chalcogenides,Binary,92.21,2.353333333333333,1.25,15.333333333333332,0.0,2,1.8159036144578315,0.267359294416623,4.644999999999996,3.13325,14.865552729158248,Semimetal,Train,0.6274643655814006,-0.2930571786233072,0.7953392813037218,-2.80278719559787,43.68574660018581,24.247496333371412,49.00307311786681,0.40062828481777907
6694,BaV4O8,5.13296,-2.57664,0.0,-2.45408,3.2579,31.42,8.87,24.32132842044022,DFT_training_benchmark,DFT,Oxides,Ternary,36.08370769230769,2.686923076923077,0.95,11.53846153846154,0.0,3,3.542277339346111,0.3709880733055367,24.955000000000005,1.33937,11.458884177433998,Metal,Test,-0.3180485529206657,-2.3724359671530513,3.1841912699518025,-2.477475771252043,29.019674158407113,10.94123793891281,16.26666435543494,0.4975644006715088
6739,CaPbI4,4.70123,-2.55472,2.899,-1.18747,0.003,14.93,8.16,20.7074447592068,DFT_training_benchmark,DFT,Halides,Ternary,125.81598,2.328333333333333,1.5333333333333332,13.999999999999998,0.0,3,1.829656862745098,0.2688385269121813,1.995000000000001,1.23216,5.883330492166516,Semiconductor,Val,2.9811902504375225,-1.1462661850955163,0.020058104804433863,-2.406672905784885,10.947104949403466,4.294164114203545,17.418259579468167,0.4511392886017166
4014,Mn2F7,4.61931,-2.55409,0.0,-2.05748,0.7491,43.04,23.31,59.23611887423736,DFT_training_benchmark,DFT,Halides,Binary,26.984990266666667,3.44,0.7,14.77777777777778,0.0,2,1.8464178464178465,0.2706160204684117,6.285000000000004,3.51981,16.936663807488152,Metal,Train,0.008704706823817123,-1.7492614807476223,0.7662476599776106,-2.576503243560074,37.348095203506304,20.622888369855026,59.087047496305274,0.5268093772088573
4882,TeO3,5.03654,-2.47776,1.376,-0.84544,1.8207,86.33,44.66,114.27459311707558,DFT_training_benchmark,DFT,Oxychalcogenides,Binary,43.89955,3.105,0.7999999999999999,16.0,0.0,2,1.933049708911778,0.2793841593940392,17.845000000000013,6.743659999999999,33.738885936449066,Semiconductor,Train,1.3460992649534131,-0.7997687591445466,1.7852139777240208,-2.425869873324981,91.11734179676539,43.34788098683907,122.35010350290563,0.41888711580945726
3635,Nb(SCl)2,4.70075,-2.3514,1.457,-1.08553,1.803,36.1,22.3,55.476799387442576,DFT_training_benchmark,DFT,Halides,Ternary,45.588476,2.6160000000000005,1.09,14.2,0.0,3,1.6188340807174888,0.2438744257274119,-1.5999999999999943,3.3673,14.511108495403526,Semiconductor,Train,1.4661760776535504,-0.9946847487855521,1.7700273186067172,-2.3233874860910815,38.19397010033298,22.35479120544275,53.147548541779805,0.39635569803645154
1498,YMg5,3.96229,-2.31697,0.0,-0.02181,0.1712,37.66,17.25,44.8953006219765,DFT_training_benchmark,DFT,Intermetallics/Alloys,Binary,35.07180833333334,1.2950000000000002,1.55,2.166666666666667,0.0,2,2.183188405797101,0.3013130615065653,13.364999999999997,2.60475,14.469996776946232,Metal,Train,-0.1987568914600893,0.05451014107945619,0.18744349561503454,-2.0398707272390286,37.48212905308654,18.33708394298516,45.90234640435155,0.5195131573324604
1241,CrO3,4.46775,-2.24277,1.902,-1.70516,2.5734,22.91,12.05,30.75748328794256,DFT_training_benchmark,DFT,Oxides,Binary,24.998575,2.995,0.7999999999999999,13.5,0.0,2,1.901244813278008,0.2762441198316415,4.240000000000002,1.81955,8.975552637386814,Semiconductor,Train,1.8800328112162488,-1.6530486998955363,2.472034096095187,-2.1420082579708883,23.805899604223423,10.525937992377724,30.683580255615176,0.39026173276731196
6046,SiP2,4.1315,-2.17358,1.194,-0.13219,2.6429,33.73,25.1,60.33420698392589,DFT_training_benchmark,DFT,Pnictides,Binary,30.011008,2.0933333333333333,1.0333333333333332,14.666666666666666,0.0,2,1.343824701195219,0.2018766331459339,-12.155,3.7901,14.032219896473594,Semiconductor,Train,1.2297112571511746,-0.15741153957122767,2.5443775357936413,-2.185092583233269,30.12843504864519,25.492210205401864,65.68197671444227,0.36346770556891184
1776,VSe3,4.43804,-2.16513,0.0,-0.23539,2.0703,18.62,7.81,20.55598869169153,DFT_training_benchmark,DFT,Chalcogenides,Binary,71.955375,2.32,1.2,13.25,0.0,2,2.384122919334187,0.3160043976755143,8.405000000000001,1.17931,7.074441002897017,Metal,Test,0.17126368822616245,-0.19731788526033958,1.9948532937145755,-2.2305870875846847,26.464235828422417,4.82848865790459,32.16653002158721,0.4244035722053331
1639,GaTe,3.65293,-2.14492,0.917,-0.35031,0.0486,26.04,16.53,40.92943264659271,DFT_training_benchmark,DFT,Chalcogenides,Binary,98.6615,1.955,1.35,14.5,0.0,2,1.5753176043557169,0.2380348652931854,-2.265000000000001,2.49603,10.5166640972042,Semiconductor,Train,0.8651729781726353,-0.41213601716300574,0.03365869938017069,-2.2895001688231815,26.453507782320727,15.24581261371691,38.540523168451266,0.4810115652516618
7716,Te2W,4.82931,-2.08866,0.95,-0.03597,2.9228,41.34,30.95,74.30636252177842,DFT_training_benchmark,DFT,Chalcogenides,Binary,146.34666666666666,2.1866666666666665,1.3833333333333333,12.666666666666666,0.0,2,1.3357027463651052,0.200425888881719,-15.364999999999997,4.67345,17.218886571605953,Semiconductor,Train,0.8691506397106812,-0.05491548853920071,2.94456352959186,-2.07034827277195,41.69006334273566,27.996011696618734,72.10388503044642,0.37218677840171344
5347,CuMoO4,4.28502,-2.07836,0.0,-1.6327,2.5389,131.37,58.8,153.4984963900112,DFT_training_benchmark,DFT,Oxides,Ternary,37.24726666666667,2.97,0.8666666666666667,13.5,0.0,3,2.234183673469388,0.3052593230443134,50.05500000000001,8.8788,50.3233300549084,Metal,Train,-0.05017570435845366,-1.6715290838263284,2.6421749351864685,-2.146431567075587,133.6924531964758,56.861210183167096,158.19722033682203,0.5484811576407644
3896,TmBrO,4.32332,-2.0522,4.553,-3.09072,0.0566,42.51,26.53,65.88415357652862,DFT_training_benchmark,DFT,Oxyhalides,Ternary,88.27920333333333,2.55,1.1666666666666663,12.0,0.0,3,1.6023369770071616,0.2416915487472413,-2.5600000000000023,4.00603,17.117775179615055,Insulator,Test,4.732158436802607,-3.069967847148415,0.13040991042632352,-2.2076801634993215,44.018349430056674,24.052341632277074,67.6924478129565,0.5155055269445163
4276,FeOF,4.64111,-2.04723,0.0,-1.72093,1.111,172.31,90.45,230.94101797886,DFT_training_benchmark,DFT,Oxyhalides,Ternary,30.2809344,3.083333333333333,0.8333333333333333,13.666666666666666,0.0,3,1.9050304035378665,0.2766225427244888,32.34000000000003,13.65795,67.48666374441993,Metal,Test,-0.006746342039259091,-1.5109690249563805,1.0628377731059822,-2.17039731520575,173.27997737147606,88.57512382596462,241.40228487673687,0.6037943450111416
4612,HoBrO,4.39437,-2.04337,3.77,-3.11975,0.0622,50.06,26.35,67.25049000169943,DFT_training_benchmark,DFT,Oxyhalides,Ternary,86.94457333333332,2.543333333333333,1.1666666666666663,12.0,0.0,3,1.899810246679317,0.2761003795388886,9.215000000000003,3.97885,19.61444152782012,Insulator,Train,3.717023979623296,-3.2691312154073398,0.06086886544681178,-2.1407093203252954,47.530481742575006,28.562647772876463,69.87816683566626,0.538563424471673
6260,Rb2F,4.12111,-2.03549,0.0,-1.84711,0.0168,10.71,4.49,11.818435281267067,DFT_training_benchmark,DFT,Halides,Binary,63.3113344,1.8733333333333333,1.7333333333333334,6.333333333333333,0.0,2,2.385300668151448,0.3160841070453304,4.84,0.67799,4.0688854460596575,Metal,Val,0.05132674331133561,-1.792209184770039,-0.053377055524646624,-1.883647252843469,12.218698742835187,2.4962623334529197,10.2016208727253,0.5740471974797962
3535,InTeI,4.48148,-1.98598,1.427,-0.4031,0.0,16.83,8.02,20.76208169543668,DFT_training_benchmark,DFT,Halides,Ternary,123.10749,2.18,1.4499999999999995,15.333333333333332,0.0,3,2.098503740648379,0.2943941206631345,5.195,1.21102,6.501107979870191,Semiconductor,Train,1.4367077549348042,-0.5321172696951721,-0.0012959195194672953,-1.9066324218745496,22.852478388720108,13.548002336158522,23.420028433552073,0.4594976154464917
1445,Al2S3,5.69406,-1.9067,3.131,-1.22286,1.6863,40.07,24.04,60.10083327556326,DFT_training_benchmark,DFT,Chalcogenides,Binary,30.03161544,2.192,1.1,14.8,0.0,2,1.666805324459235,0.2500173310225304,0.0050000000000096,3.63004,16.02777511096365,Insulator,Train,3.2278644990532888,-1.2606145492631546,1.6660938952755902,-1.9074175377184956,44.37534414769593,25.075967591849867,65.08999938818634,0.37840543298767737
4281,NbI2O,4.54132,-1.89142,0.681,-1.33465,1.4791,36.39,23.27,57.54422908486862,DFT_training_benchmark,DFT,Oxyhalides,Ternary,90.67868,2.59,1.2125,13.75,0.0,3,1.5638160721959604,0.2364466928420417,-3.5899999999999963,3.51377,14.715552998295994,Semiconductor,Test,0.5881427814281539,-1.2771957273331092,1.5529711446675882,-1.8168165552636917,41.303415877983426,23.886282083003348,58.49466247164596,0.4320542607278627
1609,AsC,3.62251,-1.87183,0.243,0.76617,3.1618,37.01,21.53,54.09948476161738,DFT_training_benchmark,DFT,Pnictides,Binary,43.46615,2.365,0.925,14.5,0.0,2,1.7189967487227122,0.2563744719372359,1.6899999999999975,3.25103,14.728886166333169,Semimetal,Train,0.21023378534022316,0.771312401527637,3.1038938339513376,-1.8648668523117145,35.37410983542021,19.72744866161945,56.38221790160022,0.37087934789256305
6300,P2Pt,3.79092,-1.86404,1.024,-0.68546,2.3085,172.43,121.94,296.0358991286392,DFT_training_benchmark,DFT,Pnictides,Binary,85.67717466666666,2.22,1.1166666666666667,13.333333333333332,0.0,2,1.4140560931605708,0.2138588614426732,-46.20500000000004,18.41294,71.0255531563346,Semiconductor,Train,0.9847891846867842,-0.7716795822343444,2.344854255996882,-1.9415555781195437,169.26326457517254,123.41065074675888,300.83593523179036,0.4810600258557146
524,PdCl2,4.6717,-1.84397,0.658,-0.44889,0.4014,25.7,13.02,33.41684420772304,DFT_training_benchmark,DFT,Halides,Binary,59.10866666666667,2.84,1.1333333333333333,14.666666666666664,0.0,2,1.9738863287250383,0.283288948069241,6.0,1.96602,10.01333033684142,Semiconductor,Val,0.5116485051867882,-0.5061142967407974,0.5086917239101805,-1.706888833045731,25.297481855681124,11.811160564900675,38.678674364728565,0.4317793894454067
3834,HfS2,3.85358,-1.79898,1.078,-1.70531,2.1772,46.27,34.26,82.43422776911076,DFT_training_benchmark,DFT,Chalcogenides,Binary,80.87333333333333,2.1533333333333333,1.1833333333333331,12.0,0.0,2,1.3505545826036196,0.203068122724909,-16.24499999999999,5.17326,19.229997667231416,Semiconductor,Train,1.1076120277064576,-1.650942180085226,2.16958678960802,-1.7504780960683808,46.44831971932383,34.516220610755255,88.65394322877964,0.4113255620411398
7557,NbC,3.79259,-1.78043,0.0,-0.52754,3.5721,299.63,195.56,481.8500481520399,DFT_training_benchmark,DFT,Carbides,Binary,52.45854,2.075,1.075,9.5,0.0,2,1.5321640417263245,0.2319749645940883,-39.454999999999984,29.52956,121.60555303183362,Metal,Val,0.026105527217988936,-0.585969330537371,3.6002198205469256,-1.873782153889381,303.13141285910706,200.93617753036446,484.7692426461933,0.6112676892583356
3595,Ca(HO)2,3.84274,-1.77641,4.465,-1.99357,1.6306,43.28,26.39,65.79679190936439,DFT_training_benchmark,DFT,Oxides,Ternary,14.818536,2.4560000000000004,0.7000000000000001,7.2,0.0,3,1.640015157256537,0.2466235678166805,-1.0549999999999926,3.98489,17.358886250631652,Insulator,Train,4.465511345664246,-1.976253312833442,1.678910079419778,-1.7935404810275248,37.86411318491258,26.188274210578236,65.04476054793854,0.38377468154333944
7539,NaMgSb,3.52389,-1.76805,1.172,-0.57515,0.0,29.1,17.86,44.480163560289085,DFT_training_benchmark,DFT,Pnictides,Ternary,56.35158976,1.4299999999999995,1.5833333333333337,6.0,0.0,3,1.6293393057110863,0.2452453404336249,-0.9999999999999928,2.69686,11.684441817556213,Semiconductor,Test,1.1525273412659909,-0.5734090642016726,0.004938890348187501,-1.8451245847248183,33.260273653467266,19.201005181510858,44.13431582415018,0.47103652980203004
1028,NiSb2,3.98109,-1.74151,0.0,-0.1832,1.1985,86.13,43.88,112.5300545869587,DFT_training_benchmark,DFT,Pnictides,Binary,100.7378,2.003333333333333,1.4166666666666663,13.333333333333332,0.0,2,1.96285323609845,0.2822476593773778,19.49499999999999,6.62588,33.585552570970435,Metal,Train,-0.14153707420504144,-0.23532802780846537,1.2141864737267292,-1.86596197578679,85.62437472454722,42.40332950723564,117.95934493624631,0.490842412955506
3771,As2O3,4.01126,-1.62156,3.406,-1.26178,2.2749,21.29,14.09,34.63038609543355,DFT_training_benchmark,DFT,Oxides,Binary,39.56828,2.936,0.82,15.6,0.0,2,1.511000709723208,0.2288994356080041,-3.2900000000000027,2.12759,8.66221972088721,Insulator,Val,3.363935467723464,-1.0902644728539739,2.275781468054726,-1.5382040207221521,19.923980576168255,14.01652416995638,30.954175575990988,0.31276686814989485
6668,Te2SO7,4.11947,-1.55891,3.634,-1.21068,2.3453,39.79,23.63,59.1757993006993,DFT_training_benchmark,DFT,Oxychalcogenides,Ternary,39.92608,3.086,0.8,16.0,0.0,3,1.6838764282691494,0.2521328671328672,0.6100000000000065,3.56813,15.888886203857776,Insulator,Test,3.579589522182675,-1.2636870330967693,2.339000408639486,-1.377712492295715,35.85128655437976,26.44059384089163,61.5138105657435,0.3079698417299199
520,As2Pt,3.66681,-1.52883,0.068,-0.48214,1.9873,135.77,86.2,213.4310672529432,DFT_training_benchmark,DFT,Pnictides,Binary,114.97573333333332,2.2133333333333334,1.2166666666666666,13.333333333333332,0.0,2,1.5750580046403713,0.237999230005471,-11.84499999999997,13.0162,54.834441875257006,Semimetal,Test,-0.07425426416480721,-0.6769318114553058,1.8852215483155728,-1.6872564801474814,130.43253446415306,85.76801757544533,214.47898585009187,0.5093265837240846
3747,ZrSe3,3.8697,-1.5191,0.297,-1.1037,1.8419,38.02,23.97,59.422260378178656,DFT_training_benchmark,DFT,Chalcogenides,Binary,82.026,2.245,1.25,13.0,0.0,2,1.5861493533583648,0.2395131493153662,-2.894999999999996,3.61947,15.336664085703912,Semimetal,Train,0.28087142883339905,-1.0887836548184457,1.843615712198126,-1.4684327686978484,40.65414586867813,27.77614197179355,59.551612081385336,0.40728516046471064
7719,YClO,4.19734,-1.51788,1.893,-2.59859,0.7368,77.66,43.47,109.90385892566466,DFT_training_benchmark,DFT,Oxyhalides,Ternary,46.78608333333333,2.6066666666666665,1.1333333333333333,12.0,0.0,3,1.7865194386933516,0.2641345632121541,7.814999999999998,6.563969999999999,30.716663871799938,Semiconductor,Train,1.933405085681454,-2.651532917181471,0.7716598803871815,-1.5764378312209644,77.89461749500289,44.956279064456496,115.65689230739751,0.46076249154983295
3518,Hg2ClO,3.85331,-1.48463,1.798,-0.28077,0.207,25.59,9.19,24.62248604001861,DFT_training_benchmark,DFT,Oxyhalides,Ternary,113.1581,2.65,1.15,14.25,0.0,3,2.784548422198041,0.3396347138203816,15.41,1.38769,9.551107232092876,Semiconductor,Test,1.9893611091132941,-0.22065751406088324,0.3464884790222845,-1.505481956022837,20.766541413777407,7.975593441382447,25.3640813761768,0.3596484853726798
7600,UBrO2,3.24883,-1.33794,0.075,-2.83573,1.9632,70.18,43.23,107.59716514954488,DFT_training_benchmark,DFT,Oxyhalides,Ternary,87.4829275,2.805,1.025,13.0,0.0,3,1.623409669211196,0.2444733420026008,-2.8049999999999784,6.527729999999999,28.19666404608981,Semimetal,Val,0.0924577812831839,-2.899131659074616,2.0303489578259644,-1.3912554531814982,66.03574792939644,44.55805625201659,107.80612961624755,0.4928863160078659
3675,UBr4,3.93366,-1.30432,0.176,-1.35092,0.9294,19.46,8.83,23.00976342806129,DFT_training_benchmark,DFT,Halides,Binary,111.528982,2.644,1.27,14.2,0.0,2,2.203850509626274,0.3029311114417497,7.115000000000002,1.33333,7.467774532296985,Semimetal,Train,0.20175503907227643,-1.3600989153173517,1.0801227720258089,-1.3820791692711833,18.38548896227159,10.872364344216134,16.890410793651654,0.41713736679966124
51,P2Pt,3.54392,-1.26141,1.024,-0.68546,2.3085,172.43,121.94,296.0358991286392,DFT_training_benchmark,DFT,Pnictides,Binary,85.67717466666666,2.22,1.1166666666666667,13.333333333333332,0.0,2,1.4140560931605708,0.2138588614426732,-46.20500000000004,18.41294,71.0255531563346,Semiconductor,Train,1.0165554084233832,-0.6450610176815634,2.2547856705978364,-1.2570430534849655,177.77086888092606,123.24580092065611,299.3940401757617,0.4090737993835758
4442,Hg,3.60701,-1.25944,0.149,0.2387,0.2387,13.72,5.01,13.39906432748538,DFT_training_benchmark,DFT,Intermetallics/Alloys,Unary,200.59,2.0,1.5,12.0,0.0,1,2.738522954091817,0.3372319688109162,8.055000000000003,0.7565099999999999,5.12999617137731,Semimetal,Train,-0.042877121529904166,0.3079604155336097,0.2997624445704475,-1.3342255104769933,12.889307675636465,1.7125280882300413,16.30374314262022,0.4195845988340744
3811,HgPS3,4.36913,-1.23863,1.679,-0.15992,1.4541,28.96,15.59,39.65431443349273,DFT_training_benchmark,DFT,Chalcogenides,Ternary,65.5517524,2.386,1.1,15.0,0.0,3,1.8576010262989096,0.2717868644481311,4.464999999999996,2.35409,11.38555268435406,Semiconductor,Train,1.6763486124550784,-0.25594371256446213,1.4669339404016846,-1.2142888856798144,24.14994255002206,14.063011930767775,49.3889606883673,0.2845117835482509
7292,ClF,3.89451,-1.22808,2.092,-0.37725,0.0,14.77,8.58,21.564367555303463,DFT_training_benchmark,DFT,Halides,Binary,27.2257016,3.5700000000000003,0.75,17.0,0.0,2,1.7214452214452214,0.2566647759500851,0.7050000000000018,1.29558,5.876663941493332,Semiconductor,Train,2.098023020994103,-0.40401009886727585,0.15328620532523707,-1.2326014298504224,13.983622194924978,8.06021086534184,20.17936549801496,0.3457090554160765
7282,KAuSe2,3.87863,-1.18629,0.858,-0.62449,0.461,28.57,14.2,36.54535081573415,DFT_training_benchmark,DFT,Chalcogenides,Ternary,98.49621725,2.115,1.4625,11.0,0.0,3,2.011971830985916,0.2868081273145831,7.355000000000004,2.1442,11.101108073485852,Semiconductor,Train,1.1043242112485285,-0.6624856248928764,0.4044191200251394,-1.2077953242179769,27.697284576807455,14.043689798889902,37.53152729022188,0.358705127973885
7728,Mg2Al2Se5,3.19022,-0.81861,1.307,-1.11609,1.0105,41.51,23.29,58.86152820998512,DFT_training_benchmark,DFT,Chalcogenides,Ternary,55.26367524444444,2.065555555555556,1.25,12.22222222222222,0.0,3,1.7823100042936884,0.2636652685698823,4.040000000000006,3.51679,16.424441654091872,Semiconductor,Test,1.2452717549728436,-1.2082854004287722,0.9485123553802723,-0.9601054518254263,31.9675201407602,25.16587199064943,58.98439563863576,0.318073939037866
