material_id,formula,work_function_eV,E_ads_DFT_eV,band_gap,formation_energy,energy_hull,bulk_modulus,shear_modulus,young_modulus,data_source,calculation_method,chemical_family,chemsys_type,mean_atomic_mass,mean_electronegativity,mean_atomic_radius,mean_valence_electrons,li_atomic_fraction,n_elements,pugh_ratio,poisson_ratio,cauchy_pressure,hardness_gpa,vol_expansion_resist
1609,AsC,3.62251,-1.87183,0.243,0.76617,3.1618,37.01,21.53,54.09948476161738,DFT_training_benchmark,DFT,Pnictides,Binary,43.46615,2.365,0.925,14.5,0.0,2,1.7189967487227122,0.2563744719372359,1.6899999999999975,3.25103,14.728886166333169
6300,P2Pt,3.79092,-1.86404,1.024,-0.68546,2.3085,172.43,121.94,296.0358991286392,DFT_training_benchmark,DFT,Pnictides,Binary,85.67717466666666,2.22,1.1166666666666667,13.333333333333332,0.0,2,1.4140560931605708,0.2138588614426732,-46.20500000000004,18.41294,71.0255531563346
524,PdCl2,4.6717,-1.84397,0.658,-0.44889,0.4014,25.7,13.02,33.41684420772304,DFT_training_benchmark,DFT,Halides,Binary,59.10866666666667,2.84,1.1333333333333333,14.666666666666664,0.0,2,1.9738863287250383,0.283288948069241,6.0,1.96602,10.01333033684142
3834,HfS2,3.85358,-1.79898,1.078,-1.70531,2.1772,46.27,34.26,82.43422776911076,DFT_training_benchmark,DFT,Chalcogenides,Binary,80.87333333333333,2.1533333333333333,1.1833333333333331,12.0,0.0,2,1.3505545826036196,0.203068122724909,-16.24499999999999,5.17326,19.229997667231416
7557,NbC,3.79259,-1.78043,0.0,-0.52754,3.5721,299.63,195.56,481.8500481520399,DFT_training_benchmark,DFT,Carbides,Binary,52.45854,2.075,1.075,9.5,0.0,2,1.5321640417263245,0.2319749645940883,-39.454999999999984,29.52956,121.60555303183362
3595,Ca(HO)2,3.84274,-1.77641,4.465,-1.99357,1.6306,43.28,26.39,65.79679190936439,DFT_training_benchmark,DFT,Oxides,Ternary,14.818536,2.4560000000000004,0.7000000000000001,7.2,0.0,3,1.640015157256537,0.2466235678166805,-1.0549999999999926,3.98489,17.358886250631652
7539,NaMgSb,3.52389,-1.76805,1.172,-0.57515,0.0,29.1,17.86,44.480163560289085,DFT_training_benchmark,DFT,Pnictides,Ternary,56.35158976,1.4299999999999995,1.5833333333333337,6.0,0.0,3,1.6293393057110863,0.2452453404336249,-0.9999999999999928,2.69686,11.684441817556213
1028,NiSb2,3.98109,-1.74151,0.0,-0.1832,1.1985,86.13,43.88,112.5300545869587,DFT_training_benchmark,DFT,Pnictides,Binary,100.7378,2.003333333333333,1.4166666666666663,13.333333333333332,0.0,2,1.96285323609845,0.2822476593773778,19.49499999999999,6.62588,33.585552570970435
3771,As2O3,4.01126,-1.62156,3.406,-1.26178,2.2749,21.29,14.09,34.63038609543355,DFT_training_benchmark,DFT,Oxides,Binary,39.56828,2.936,0.82,15.6,0.0,2,1.511000709723208,0.2288994356080041,-3.2900000000000027,2.12759,8.66221972088721
6668,Te2SO7,4.11947,-1.55891,3.634,-1.21068,2.3453,39.79,23.63,59.1757993006993,DFT_training_benchmark,DFT,Oxychalcogenides,Ternary,39.92608,3.086,0.8,16.0,0.0,3,1.6838764282691494,0.2521328671328672,0.6100000000000065,3.56813,15.888886203857776
520,As2Pt,3.66681,-1.52883,0.068,-0.48214,1.9873,135.77,86.2,213.4310672529432,DFT_training_benchmark,DFT,Pnictides,Binary,114.97573333333332,2.2133333333333334,1.2166666666666666,13.333333333333332,0.0,2,1.5750580046403713,0.237999230005471,-11.84499999999997,13.0162,54.834441875257006
3747,ZrSe3,3.8697,-1.5191,0.297,-1.1037,1.8419,38.02,23.97,59.422260378178656,DFT_training_benchmark,DFT,Chalcogenides,Binary,82.026,2.245,1.25,13.0,0.0,2,1.5861493533583648,0.2395131493153662,-2.894999999999996,3.61947,15.336664085703912
7719,YClO,4.19734,-1.51788,1.893,-2.59859,0.7368,77.66,43.47,109.90385892566466,DFT_training_benchmark,DFT,Oxyhalides,Ternary,46.78608333333333,2.6066666666666665,1.1333333333333333,12.0,0.0,3,1.7865194386933516,0.2641345632121541,7.814999999999998,6.563969999999999,30.716663871799938
3518,Hg2ClO,3.85331,-1.48463,1.798,-0.28077,0.207,25.59,9.19,24.62248604001861,DFT_training_benchmark,DFT,Oxyhalides,Ternary,113.1581,2.65,1.15,14.25,0.0,3,2.784548422198041,0.3396347138203816,15.41,1.38769,9.551107232092876
7600,UBrO2,3.24883,-1.33794,0.075,-2.83573,1.9632,70.18,43.23,107.59716514954488,DFT_training_benchmark,DFT,Oxyhalides,Ternary,87.4829275,2.805,1.025,13.0,0.0,3,1.623409669211196,0.2444733420026008,-2.8049999999999784,6.527729999999999,28.19666404608981
3675,UBr4,3.93366,-1.30432,0.176,-1.35092,0.9294,19.46,8.83,23.00976342806129,DFT_training_benchmark,DFT,Halides,Binary,111.528982,2.644,1.27,14.2,0.0,2,2.203850509626274,0.3029311114417497,7.115000000000002,1.33333,7.467774532296985
51,P2Pt,3.54392,-1.26141,1.024,-0.68546,2.3085,172.43,121.94,296.0358991286392,DFT_training_benchmark,DFT,Pnictides,Binary,85.67717466666666,2.22,1.1166666666666667,13.333333333333332,0.0,2,1.4140560931605708,0.2138588614426732,-46.20500000000004,18.41294,71.0255531563346
4442,Hg,3.60701,-1.25944,0.149,0.2387,0.2387,13.72,5.01,13.39906432748538,DFT_training_benchmark,DFT,Intermetallics/Alloys,Unary,200.59,2.0,1.5,12.0,0.0,1,2.738522954091817,0.3372319688109162,8.055000000000003,0.7565099999999999,5.12999617137731
3811,HgPS3,4.36913,-1.23863,1.679,-0.15992,1.4541,28.96,15.59,39.65431443349273,DFT_training_benchmark,DFT,Chalcogenides,Ternary,65.5517524,2.386,1.1,15.0,0.0,3,1.8576010262989096,0.2717868644481311,4.464999999999996,2.35409,11.38555268435406
7292,ClF,3.89451,-1.22808,2.092,-0.37725,0.0,14.77,8.58,21.564367555303463,DFT_training_benchmark,DFT,Halides,Binary,27.2257016,3.5700000000000003,0.75,17.0,0.0,2,1.7214452214452214,0.2566647759500851,0.7050000000000018,1.29558,5.876663941493332
7282,KAuSe2,3.87863,-1.18629,0.858,-0.62449,0.461,28.57,14.2,36.54535081573415,DFT_training_benchmark,DFT,Chalcogenides,Ternary,98.49621725,2.115,1.4625,11.0,0.0,3,2.011971830985916,0.2868081273145831,7.355000000000004,2.1442,11.101108073485852
7728,Mg2Al2Se5,3.19022,-0.81861,1.307,-1.11609,1.0105,41.51,23.29,58.86152820998512,DFT_training_benchmark,DFT,Chalcogenides,Ternary,55.26367524444444,2.065555555555556,1.25,12.22222222222222,0.0,3,1.7823100042936884,0.2636652685698823,4.040000000000006,3.51679,16.424441654091872
